LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
AUS,QGDP,VOLIDX,IDX,Q,1985-Q4,39.4
AUS,QGDP,VOLIDX,IDX,Q,1986-Q1,39.7
AUS,QGDP,VOLIDX,IDX,Q,1986-Q2,39.6
AUS,QGDP,VOLIDX,IDX,Q,1986-Q3,39.7
AUS,QGDP,VOLIDX,IDX,Q,1986-Q4,40.4
AUS,QGDP,VOLIDX,IDX,Q,1987-Q1,40.8
AUS,QGDP,VOLIDX,IDX,Q,1987-Q2,41.4
AUS,QGDP,VOLIDX,IDX,Q,1987-Q3,42.2
AUS,QGDP,VOLIDX,IDX,Q,1987-Q4,43
AUS,QGDP,VOLIDX,IDX,Q,1988-Q1,43.2
AUS,QGDP,VOLIDX,IDX,Q,1988-Q2,43.2
AUS,QGDP,VOLIDX,IDX,Q,1988-Q3,43.6
AUS,QGDP,VOLIDX,IDX,Q,1988-Q4,44.2
AUS,QGDP,VOLIDX,IDX,Q,1989-Q1,44.7
AUS,QGDP,VOLIDX,IDX,Q,1989-Q2,45.7
AUS,QGDP,VOLIDX,IDX,Q,1989-Q3,46
AUS,QGDP,VOLIDX,IDX,Q,1989-Q4,45.9
AUS,QGDP,VOLIDX,IDX,Q,1990-Q1,46.3
AUS,QGDP,VOLIDX,IDX,Q,1990-Q2,46.3
AUS,QGDP,VOLIDX,IDX,Q,1990-Q3,46.1
AUS,QGDP,VOLIDX,IDX,Q,1990-Q4,46.3
AUS,QGDP,VOLIDX,IDX,Q,1991-Q1,45.7
AUS,QGDP,VOLIDX,IDX,Q,1991-Q2,45.7
AUS,QGDP,VOLIDX,IDX,Q,1991-Q3,45.9
AUS,QGDP,VOLIDX,IDX,Q,1991-Q4,45.9
AUS,QGDP,VOLIDX,IDX,Q,1992-Q1,46.2
AUS,QGDP,VOLIDX,IDX,Q,1992-Q2,46.6
AUS,QGDP,VOLIDX,IDX,Q,1992-Q3,47
AUS,QGDP,VOLIDX,IDX,Q,1992-Q4,48
AUS,QGDP,VOLIDX,IDX,Q,1993-Q1,48.3
AUS,QGDP,VOLIDX,IDX,Q,1993-Q2,48.6
AUS,QGDP,VOLIDX,IDX,Q,1993-Q3,48.7
AUS,QGDP,VOLIDX,IDX,Q,1993-Q4,49.6
AUS,QGDP,VOLIDX,IDX,Q,1994-Q1,50.4
AUS,QGDP,VOLIDX,IDX,Q,1994-Q2,51
AUS,QGDP,VOLIDX,IDX,Q,1994-Q3,51.4
AUS,QGDP,VOLIDX,IDX,Q,1994-Q4,51.9
AUS,QGDP,VOLIDX,IDX,Q,1995-Q1,51.9
AUS,QGDP,VOLIDX,IDX,Q,1995-Q2,52.1
AUS,QGDP,VOLIDX,IDX,Q,1995-Q3,53.3
AUS,QGDP,VOLIDX,IDX,Q,1995-Q4,53.3
AUS,QGDP,VOLIDX,IDX,Q,1996-Q1,54.2
AUS,QGDP,VOLIDX,IDX,Q,1996-Q2,54.6
AUS,QGDP,VOLIDX,IDX,Q,1996-Q3,55
AUS,QGDP,VOLIDX,IDX,Q,1996-Q4,55.5
AUS,QGDP,VOLIDX,IDX,Q,1997-Q1,55.9
AUS,QGDP,VOLIDX,IDX,Q,1997-Q2,57.5
AUS,QGDP,VOLIDX,IDX,Q,1997-Q3,57.6
AUS,QGDP,VOLIDX,IDX,Q,1997-Q4,58.4
AUS,QGDP,VOLIDX,IDX,Q,1998-Q1,58.8
AUS,QGDP,VOLIDX,IDX,Q,1998-Q2,59.4
AUS,QGDP,VOLIDX,IDX,Q,1998-Q3,60.5
AUS,QGDP,VOLIDX,IDX,Q,1998-Q4,61.5
AUS,QGDP,VOLIDX,IDX,Q,1999-Q1,61.9
AUS,QGDP,VOLIDX,IDX,Q,1999-Q2,62.1
AUS,QGDP,VOLIDX,IDX,Q,1999-Q3,62.9
AUS,QGDP,VOLIDX,IDX,Q,1999-Q4,63.9
AUS,QGDP,VOLIDX,IDX,Q,2000-Q1,64.2
AUS,QGDP,VOLIDX,IDX,Q,2000-Q2,64.8
AUS,QGDP,VOLIDX,IDX,Q,2000-Q3,64.9
AUS,QGDP,VOLIDX,IDX,Q,2000-Q4,64.6
AUS,QGDP,VOLIDX,IDX,Q,2001-Q1,65.3
AUS,QGDP,VOLIDX,IDX,Q,2001-Q2,65.8
AUS,QGDP,VOLIDX,IDX,Q,2001-Q3,66.6
AUS,QGDP,VOLIDX,IDX,Q,2001-Q4,67.4
AUS,QGDP,VOLIDX,IDX,Q,2002-Q1,67.9
AUS,QGDP,VOLIDX,IDX,Q,2002-Q2,69.1
AUS,QGDP,VOLIDX,IDX,Q,2002-Q3,69.3
AUS,QGDP,VOLIDX,IDX,Q,2002-Q4,69.8
AUS,QGDP,VOLIDX,IDX,Q,2003-Q1,69.9
AUS,QGDP,VOLIDX,IDX,Q,2003-Q2,70.1
AUS,QGDP,VOLIDX,IDX,Q,2003-Q3,71.3
AUS,QGDP,VOLIDX,IDX,Q,2003-Q4,72.5
AUS,QGDP,VOLIDX,IDX,Q,2004-Q1,73.1
AUS,QGDP,VOLIDX,IDX,Q,2004-Q2,73.6
AUS,QGDP,VOLIDX,IDX,Q,2004-Q3,74.1
AUS,QGDP,VOLIDX,IDX,Q,2004-Q4,74.7
AUS,QGDP,VOLIDX,IDX,Q,2005-Q1,75.3
AUS,QGDP,VOLIDX,IDX,Q,2005-Q2,75.6
AUS,QGDP,VOLIDX,IDX,Q,2005-Q3,76.5
AUS,QGDP,VOLIDX,IDX,Q,2005-Q4,77.1
AUS,QGDP,VOLIDX,IDX,Q,2006-Q1,77.3
AUS,QGDP,VOLIDX,IDX,Q,2006-Q2,77.4
AUS,QGDP,VOLIDX,IDX,Q,2006-Q3,78.5
AUS,QGDP,VOLIDX,IDX,Q,2006-Q4,79.6
AUS,QGDP,VOLIDX,IDX,Q,2007-Q1,80.7
AUS,QGDP,VOLIDX,IDX,Q,2007-Q2,81.2
AUS,QGDP,VOLIDX,IDX,Q,2007-Q3,82.1
AUS,QGDP,VOLIDX,IDX,Q,2007-Q4,82.5
AUS,QGDP,VOLIDX,IDX,Q,2008-Q1,83.5
AUS,QGDP,VOLIDX,IDX,Q,2008-Q2,83.7
AUS,QGDP,VOLIDX,IDX,Q,2008-Q3,84.3
AUS,QGDP,VOLIDX,IDX,Q,2008-Q4,83.9
AUS,QGDP,VOLIDX,IDX,Q,2009-Q1,84.7
AUS,QGDP,VOLIDX,IDX,Q,2009-Q2,85.2
AUS,QGDP,VOLIDX,IDX,Q,2009-Q3,85.5
AUS,QGDP,VOLIDX,IDX,Q,2009-Q4,86.1
AUS,QGDP,VOLIDX,IDX,Q,2010-Q1,86.5
AUS,QGDP,VOLIDX,IDX,Q,2010-Q2,87
AUS,QGDP,VOLIDX,IDX,Q,2010-Q3,87.6
AUS,QGDP,VOLIDX,IDX,Q,2010-Q4,88.5
AUS,QGDP,VOLIDX,IDX,Q,2011-Q1,88.3
AUS,QGDP,VOLIDX,IDX,Q,2011-Q2,89.3
AUS,QGDP,VOLIDX,IDX,Q,2011-Q3,90.5
AUS,QGDP,VOLIDX,IDX,Q,2011-Q4,91.5
AUS,QGDP,VOLIDX,IDX,Q,2012-Q1,92.4
AUS,QGDP,VOLIDX,IDX,Q,2012-Q2,93.1
AUS,QGDP,VOLIDX,IDX,Q,2012-Q3,93.6
AUS,QGDP,VOLIDX,IDX,Q,2012-Q4,94.1
AUS,QGDP,VOLIDX,IDX,Q,2013-Q1,94.4
AUS,QGDP,VOLIDX,IDX,Q,2013-Q2,94.8
AUS,QGDP,VOLIDX,IDX,Q,2013-Q3,95.6
AUS,QGDP,VOLIDX,IDX,Q,2013-Q4,96.4
AUS,QGDP,VOLIDX,IDX,Q,2014-Q1,97
AUS,QGDP,VOLIDX,IDX,Q,2014-Q2,97.5
AUS,QGDP,VOLIDX,IDX,Q,2014-Q3,98
AUS,QGDP,VOLIDX,IDX,Q,2014-Q4,98.4
AUS,QGDP,VOLIDX,IDX,Q,2015-Q1,99.2
AUS,QGDP,VOLIDX,IDX,Q,2015-Q2,99.4
AUS,QGDP,VOLIDX,IDX,Q,2015-Q3,100.5
AUS,QGDP,VOLIDX,IDX,Q,2015-Q4,101
AUS,QGDP,VOLIDX,IDX,Q,2016-Q1,101.9
AUS,QGDP,VOLIDX,IDX,Q,2016-Q2,102.6
AUS,QGDP,VOLIDX,IDX,Q,2016-Q3,102.7
AUS,QGDP,VOLIDX,IDX,Q,2016-Q4,103.8
AUS,QGDP,VOLIDX,IDX,Q,2017-Q1,104
AUS,QGDP,VOLIDX,IDX,Q,2017-Q2,104.7
AUS,QGDP,VOLIDX,IDX,Q,2017-Q3,105.8
AUS,QGDP,VOLIDX,IDX,Q,2017-Q4,106.3
AUS,QGDP,VOLIDX,IDX,Q,2018-Q1,107.2
AUS,QGDP,VOLIDX,IDX,Q,2018-Q2,108.1
AUS,QGDP,VOLIDX,IDX,Q,2018-Q3,108.7
AUS,QGDP,VOLIDX,IDX,Q,2018-Q4,108.9
AUS,QGDP,VOLIDX,IDX,Q,2019-Q1,109.3
AUS,QGDP,VOLIDX,IDX,Q,2019-Q2,109.9
AUS,QGDP,VOLIDX,IDX,Q,2019-Q3,110.8
AUS,QGDP,VOLIDX,IDX,Q,2019-Q4,111.2
AUS,QGDP,VOLIDX,IDX,Q,2020-Q1,110.8
AUS,QGDP,VOLIDX,IDX,Q,2020-Q2,103.1
AUS,QGDP,VOLIDX,IDX,Q,2020-Q3,106.8
AUS,QGDP,VOLIDX,IDX,Q,2020-Q4,110.2
AUS,QGDP,VOLIDX,IDX,Q,2021-Q1,112.2
AUS,QGDP,VOLIDX,IDX,Q,2021-Q2,113
AUT,QGDP,VOLIDX,IDX,Q,1988-Q1,56.4
AUT,QGDP,VOLIDX,IDX,Q,1988-Q2,57.4
AUT,QGDP,VOLIDX,IDX,Q,1988-Q3,58.4
AUT,QGDP,VOLIDX,IDX,Q,1988-Q4,59.1
AUT,QGDP,VOLIDX,IDX,Q,1989-Q1,59.6
AUT,QGDP,VOLIDX,IDX,Q,1989-Q2,59.9
AUT,QGDP,VOLIDX,IDX,Q,1989-Q3,60.3
AUT,QGDP,VOLIDX,IDX,Q,1989-Q4,61.1
AUT,QGDP,VOLIDX,IDX,Q,1990-Q1,61.9
AUT,QGDP,VOLIDX,IDX,Q,1990-Q2,62.6
AUT,QGDP,VOLIDX,IDX,Q,1990-Q3,63.1
AUT,QGDP,VOLIDX,IDX,Q,1990-Q4,63.5
AUT,QGDP,VOLIDX,IDX,Q,1991-Q1,63.9
AUT,QGDP,VOLIDX,IDX,Q,1991-Q2,64.5
AUT,QGDP,VOLIDX,IDX,Q,1991-Q3,65.2
AUT,QGDP,VOLIDX,IDX,Q,1991-Q4,65.6
AUT,QGDP,VOLIDX,IDX,Q,1992-Q1,65.9
AUT,QGDP,VOLIDX,IDX,Q,1992-Q2,66.2
AUT,QGDP,VOLIDX,IDX,Q,1992-Q3,66.3
AUT,QGDP,VOLIDX,IDX,Q,1992-Q4,66.1
AUT,QGDP,VOLIDX,IDX,Q,1993-Q1,65.9
AUT,QGDP,VOLIDX,IDX,Q,1993-Q2,66.3
AUT,QGDP,VOLIDX,IDX,Q,1993-Q3,67
AUT,QGDP,VOLIDX,IDX,Q,1993-Q4,67.4
AUT,QGDP,VOLIDX,IDX,Q,1994-Q1,67.6
AUT,QGDP,VOLIDX,IDX,Q,1994-Q2,67.8
AUT,QGDP,VOLIDX,IDX,Q,1994-Q3,68.4
AUT,QGDP,VOLIDX,IDX,Q,1994-Q4,69.3
AUT,QGDP,VOLIDX,IDX,Q,1995-Q1,69.9
AUT,QGDP,VOLIDX,IDX,Q,1995-Q2,70.2
AUT,QGDP,VOLIDX,IDX,Q,1995-Q3,70.3
AUT,QGDP,VOLIDX,IDX,Q,1995-Q4,70.6
AUT,QGDP,VOLIDX,IDX,Q,1996-Q1,71.1
AUT,QGDP,VOLIDX,IDX,Q,1996-Q2,71.7
AUT,QGDP,VOLIDX,IDX,Q,1996-Q3,71.9
AUT,QGDP,VOLIDX,IDX,Q,1996-Q4,72
AUT,QGDP,VOLIDX,IDX,Q,1997-Q1,72.5
AUT,QGDP,VOLIDX,IDX,Q,1997-Q2,72.7
AUT,QGDP,VOLIDX,IDX,Q,1997-Q3,73.6
AUT,QGDP,VOLIDX,IDX,Q,1997-Q4,74.3
AUT,QGDP,VOLIDX,IDX,Q,1998-Q1,74.9
AUT,QGDP,VOLIDX,IDX,Q,1998-Q2,75.7
AUT,QGDP,VOLIDX,IDX,Q,1998-Q3,76.1
AUT,QGDP,VOLIDX,IDX,Q,1998-Q4,76.4
AUT,QGDP,VOLIDX,IDX,Q,1999-Q1,77
AUT,QGDP,VOLIDX,IDX,Q,1999-Q2,77.9
AUT,QGDP,VOLIDX,IDX,Q,1999-Q3,79
AUT,QGDP,VOLIDX,IDX,Q,1999-Q4,79.4
AUT,QGDP,VOLIDX,IDX,Q,2000-Q1,80.3
AUT,QGDP,VOLIDX,IDX,Q,2000-Q2,80.8
AUT,QGDP,VOLIDX,IDX,Q,2000-Q3,81.2
AUT,QGDP,VOLIDX,IDX,Q,2000-Q4,82.5
AUT,QGDP,VOLIDX,IDX,Q,2001-Q1,82.2
AUT,QGDP,VOLIDX,IDX,Q,2001-Q2,82
AUT,QGDP,VOLIDX,IDX,Q,2001-Q3,82.1
AUT,QGDP,VOLIDX,IDX,Q,2001-Q4,82.6
AUT,QGDP,VOLIDX,IDX,Q,2002-Q1,83.2
AUT,QGDP,VOLIDX,IDX,Q,2002-Q2,83.8
AUT,QGDP,VOLIDX,IDX,Q,2002-Q3,84.1
AUT,QGDP,VOLIDX,IDX,Q,2002-Q4,83.6
AUT,QGDP,VOLIDX,IDX,Q,2003-Q1,84.3
AUT,QGDP,VOLIDX,IDX,Q,2003-Q2,84.4
AUT,QGDP,VOLIDX,IDX,Q,2003-Q3,84.6
AUT,QGDP,VOLIDX,IDX,Q,2003-Q4,84.7
AUT,QGDP,VOLIDX,IDX,Q,2004-Q1,85.7
AUT,QGDP,VOLIDX,IDX,Q,2004-Q2,86.2
AUT,QGDP,VOLIDX,IDX,Q,2004-Q3,87.1
AUT,QGDP,VOLIDX,IDX,Q,2004-Q4,87.3
AUT,QGDP,VOLIDX,IDX,Q,2005-Q1,87.4
AUT,QGDP,VOLIDX,IDX,Q,2005-Q2,88.4
AUT,QGDP,VOLIDX,IDX,Q,2005-Q3,89.1
AUT,QGDP,VOLIDX,IDX,Q,2005-Q4,89.9
AUT,QGDP,VOLIDX,IDX,Q,2006-Q1,90.8
AUT,QGDP,VOLIDX,IDX,Q,2006-Q2,91.1
AUT,QGDP,VOLIDX,IDX,Q,2006-Q3,92.2
AUT,QGDP,VOLIDX,IDX,Q,2006-Q4,93.2
AUT,QGDP,VOLIDX,IDX,Q,2007-Q1,94
AUT,QGDP,VOLIDX,IDX,Q,2007-Q2,95.1
AUT,QGDP,VOLIDX,IDX,Q,2007-Q3,95.5
AUT,QGDP,VOLIDX,IDX,Q,2007-Q4,96.3
AUT,QGDP,VOLIDX,IDX,Q,2008-Q1,96.8
AUT,QGDP,VOLIDX,IDX,Q,2008-Q2,97.7
AUT,QGDP,VOLIDX,IDX,Q,2008-Q3,97.2
AUT,QGDP,VOLIDX,IDX,Q,2008-Q4,95
AUT,QGDP,VOLIDX,IDX,Q,2009-Q1,93.3
AUT,QGDP,VOLIDX,IDX,Q,2009-Q2,92.5
AUT,QGDP,VOLIDX,IDX,Q,2009-Q3,93
AUT,QGDP,VOLIDX,IDX,Q,2009-Q4,93.3
AUT,QGDP,VOLIDX,IDX,Q,2010-Q1,93
AUT,QGDP,VOLIDX,IDX,Q,2010-Q2,94.2
AUT,QGDP,VOLIDX,IDX,Q,2010-Q3,95.1
AUT,QGDP,VOLIDX,IDX,Q,2010-Q4,96.1
AUT,QGDP,VOLIDX,IDX,Q,2011-Q1,97
AUT,QGDP,VOLIDX,IDX,Q,2011-Q2,97.3
AUT,QGDP,VOLIDX,IDX,Q,2011-Q3,98
AUT,QGDP,VOLIDX,IDX,Q,2011-Q4,98
AUT,QGDP,VOLIDX,IDX,Q,2012-Q1,98.6
AUT,QGDP,VOLIDX,IDX,Q,2012-Q2,98.3
AUT,QGDP,VOLIDX,IDX,Q,2012-Q3,98.2
AUT,QGDP,VOLIDX,IDX,Q,2012-Q4,98.1
AUT,QGDP,VOLIDX,IDX,Q,2013-Q1,97.8
AUT,QGDP,VOLIDX,IDX,Q,2013-Q2,98
AUT,QGDP,VOLIDX,IDX,Q,2013-Q3,98.4
AUT,QGDP,VOLIDX,IDX,Q,2013-Q4,98.9
AUT,QGDP,VOLIDX,IDX,Q,2014-Q1,98.6
AUT,QGDP,VOLIDX,IDX,Q,2014-Q2,99.3
AUT,QGDP,VOLIDX,IDX,Q,2014-Q3,99.2
AUT,QGDP,VOLIDX,IDX,Q,2014-Q4,99.3
AUT,QGDP,VOLIDX,IDX,Q,2015-Q1,99.6
AUT,QGDP,VOLIDX,IDX,Q,2015-Q2,99.7
AUT,QGDP,VOLIDX,IDX,Q,2015-Q3,100.3
AUT,QGDP,VOLIDX,IDX,Q,2015-Q4,100.4
AUT,QGDP,VOLIDX,IDX,Q,2016-Q1,101.5
AUT,QGDP,VOLIDX,IDX,Q,2016-Q2,101.4
AUT,QGDP,VOLIDX,IDX,Q,2016-Q3,101.9
AUT,QGDP,VOLIDX,IDX,Q,2016-Q4,103
AUT,QGDP,VOLIDX,IDX,Q,2017-Q1,103.5
AUT,QGDP,VOLIDX,IDX,Q,2017-Q2,104
AUT,QGDP,VOLIDX,IDX,Q,2017-Q3,104.6
AUT,QGDP,VOLIDX,IDX,Q,2017-Q4,105.4
AUT,QGDP,VOLIDX,IDX,Q,2018-Q1,106.3
AUT,QGDP,VOLIDX,IDX,Q,2018-Q2,106.6
AUT,QGDP,VOLIDX,IDX,Q,2018-Q3,106.9
AUT,QGDP,VOLIDX,IDX,Q,2018-Q4,107.9
AUT,QGDP,VOLIDX,IDX,Q,2019-Q1,108.9
AUT,QGDP,VOLIDX,IDX,Q,2019-Q2,108.2
AUT,QGDP,VOLIDX,IDX,Q,2019-Q3,108.6
AUT,QGDP,VOLIDX,IDX,Q,2019-Q4,108.3
AUT,QGDP,VOLIDX,IDX,Q,2020-Q1,105.6
AUT,QGDP,VOLIDX,IDX,Q,2020-Q2,93.4
AUT,QGDP,VOLIDX,IDX,Q,2020-Q3,103.7
AUT,QGDP,VOLIDX,IDX,Q,2020-Q4,101.7
AUT,QGDP,VOLIDX,IDX,Q,2021-Q1,101.2
AUT,QGDP,VOLIDX,IDX,Q,2021-Q2,105.2
AUT,QGDP,VOLIDX,IDX,Q,2021-Q3,108.7
BEL,QGDP,VOLIDX,IDX,Q,1995-Q1,68.2
BEL,QGDP,VOLIDX,IDX,Q,1995-Q2,68.5
BEL,QGDP,VOLIDX,IDX,Q,1995-Q3,68.9
BEL,QGDP,VOLIDX,IDX,Q,1995-Q4,69.1
BEL,QGDP,VOLIDX,IDX,Q,1996-Q1,68.9
BEL,QGDP,VOLIDX,IDX,Q,1996-Q2,69.4
BEL,QGDP,VOLIDX,IDX,Q,1996-Q3,69.7
BEL,QGDP,VOLIDX,IDX,Q,1996-Q4,70.3
BEL,QGDP,VOLIDX,IDX,Q,1997-Q1,71
BEL,QGDP,VOLIDX,IDX,Q,1997-Q2,72.1
BEL,QGDP,VOLIDX,IDX,Q,1997-Q3,72.7
BEL,QGDP,VOLIDX,IDX,Q,1997-Q4,73.1
BEL,QGDP,VOLIDX,IDX,Q,1998-Q1,73.3
BEL,QGDP,VOLIDX,IDX,Q,1998-Q2,73.6
BEL,QGDP,VOLIDX,IDX,Q,1998-Q3,73.8
BEL,QGDP,VOLIDX,IDX,Q,1998-Q4,73.9
BEL,QGDP,VOLIDX,IDX,Q,1999-Q1,74.7
BEL,QGDP,VOLIDX,IDX,Q,1999-Q2,75.7
BEL,QGDP,VOLIDX,IDX,Q,1999-Q3,76.8
BEL,QGDP,VOLIDX,IDX,Q,1999-Q4,77.8
BEL,QGDP,VOLIDX,IDX,Q,2000-Q1,78.3
BEL,QGDP,VOLIDX,IDX,Q,2000-Q2,78.9
BEL,QGDP,VOLIDX,IDX,Q,2000-Q3,79.2
BEL,QGDP,VOLIDX,IDX,Q,2000-Q4,80
BEL,QGDP,VOLIDX,IDX,Q,2001-Q1,80.1
BEL,QGDP,VOLIDX,IDX,Q,2001-Q2,80.1
BEL,QGDP,VOLIDX,IDX,Q,2001-Q3,79.9
BEL,QGDP,VOLIDX,IDX,Q,2001-Q4,79.8
BEL,QGDP,VOLIDX,IDX,Q,2002-Q1,80.5
BEL,QGDP,VOLIDX,IDX,Q,2002-Q2,81.2
BEL,QGDP,VOLIDX,IDX,Q,2002-Q3,81.6
BEL,QGDP,VOLIDX,IDX,Q,2002-Q4,82
BEL,QGDP,VOLIDX,IDX,Q,2003-Q1,81.7
BEL,QGDP,VOLIDX,IDX,Q,2003-Q2,81.9
BEL,QGDP,VOLIDX,IDX,Q,2003-Q3,82.2
BEL,QGDP,VOLIDX,IDX,Q,2003-Q4,82.8
BEL,QGDP,VOLIDX,IDX,Q,2004-Q1,84.1
BEL,QGDP,VOLIDX,IDX,Q,2004-Q2,84.9
BEL,QGDP,VOLIDX,IDX,Q,2004-Q3,85.6
BEL,QGDP,VOLIDX,IDX,Q,2004-Q4,85.9
BEL,QGDP,VOLIDX,IDX,Q,2005-Q1,86.4
BEL,QGDP,VOLIDX,IDX,Q,2005-Q2,86.9
BEL,QGDP,VOLIDX,IDX,Q,2005-Q3,87.2
BEL,QGDP,VOLIDX,IDX,Q,2005-Q4,87.9
BEL,QGDP,VOLIDX,IDX,Q,2006-Q1,88.4
BEL,QGDP,VOLIDX,IDX,Q,2006-Q2,88.8
BEL,QGDP,VOLIDX,IDX,Q,2006-Q3,89.5
BEL,QGDP,VOLIDX,IDX,Q,2006-Q4,90.5
BEL,QGDP,VOLIDX,IDX,Q,2007-Q1,91.8
BEL,QGDP,VOLIDX,IDX,Q,2007-Q2,92.3
BEL,QGDP,VOLIDX,IDX,Q,2007-Q3,93
BEL,QGDP,VOLIDX,IDX,Q,2007-Q4,93.3
BEL,QGDP,VOLIDX,IDX,Q,2008-Q1,93.7
BEL,QGDP,VOLIDX,IDX,Q,2008-Q2,93.8
BEL,QGDP,VOLIDX,IDX,Q,2008-Q3,93.3
BEL,QGDP,VOLIDX,IDX,Q,2008-Q4,91.2
BEL,QGDP,VOLIDX,IDX,Q,2009-Q1,90.3
BEL,QGDP,VOLIDX,IDX,Q,2009-Q2,90.4
BEL,QGDP,VOLIDX,IDX,Q,2009-Q3,91.5
BEL,QGDP,VOLIDX,IDX,Q,2009-Q4,92.3
BEL,QGDP,VOLIDX,IDX,Q,2010-Q1,92.7
BEL,QGDP,VOLIDX,IDX,Q,2010-Q2,93.7
BEL,QGDP,VOLIDX,IDX,Q,2010-Q3,94
BEL,QGDP,VOLIDX,IDX,Q,2010-Q4,94.5
BEL,QGDP,VOLIDX,IDX,Q,2011-Q1,95
BEL,QGDP,VOLIDX,IDX,Q,2011-Q2,95.2
BEL,QGDP,VOLIDX,IDX,Q,2011-Q3,95.4
BEL,QGDP,VOLIDX,IDX,Q,2011-Q4,95.7
BEL,QGDP,VOLIDX,IDX,Q,2012-Q1,95.9
BEL,QGDP,VOLIDX,IDX,Q,2012-Q2,95.9
BEL,QGDP,VOLIDX,IDX,Q,2012-Q3,96.2
BEL,QGDP,VOLIDX,IDX,Q,2012-Q4,96.1
BEL,QGDP,VOLIDX,IDX,Q,2013-Q1,95.9
BEL,QGDP,VOLIDX,IDX,Q,2013-Q2,96.4
BEL,QGDP,VOLIDX,IDX,Q,2013-Q3,96.7
BEL,QGDP,VOLIDX,IDX,Q,2013-Q4,96.9
BEL,QGDP,VOLIDX,IDX,Q,2014-Q1,97.3
BEL,QGDP,VOLIDX,IDX,Q,2014-Q2,97.6
BEL,QGDP,VOLIDX,IDX,Q,2014-Q3,98.3
BEL,QGDP,VOLIDX,IDX,Q,2014-Q4,98.8
BEL,QGDP,VOLIDX,IDX,Q,2015-Q1,99.3
BEL,QGDP,VOLIDX,IDX,Q,2015-Q2,100
BEL,QGDP,VOLIDX,IDX,Q,2015-Q3,100.2
BEL,QGDP,VOLIDX,IDX,Q,2015-Q4,100.6
BEL,QGDP,VOLIDX,IDX,Q,2016-Q1,100.6
BEL,QGDP,VOLIDX,IDX,Q,2016-Q2,101.2
BEL,QGDP,VOLIDX,IDX,Q,2016-Q3,101.4
BEL,QGDP,VOLIDX,IDX,Q,2016-Q4,101.9
BEL,QGDP,VOLIDX,IDX,Q,2017-Q1,102.5
BEL,QGDP,VOLIDX,IDX,Q,2017-Q2,102.8
BEL,QGDP,VOLIDX,IDX,Q,2017-Q3,102.7
BEL,QGDP,VOLIDX,IDX,Q,2017-Q4,103.6
BEL,QGDP,VOLIDX,IDX,Q,2018-Q1,104
BEL,QGDP,VOLIDX,IDX,Q,2018-Q2,104.4
BEL,QGDP,VOLIDX,IDX,Q,2018-Q3,104.8
BEL,QGDP,VOLIDX,IDX,Q,2018-Q4,105.9
BEL,QGDP,VOLIDX,IDX,Q,2019-Q1,106.1
BEL,QGDP,VOLIDX,IDX,Q,2019-Q2,106.6
BEL,QGDP,VOLIDX,IDX,Q,2019-Q3,107.3
BEL,QGDP,VOLIDX,IDX,Q,2019-Q4,108
BEL,QGDP,VOLIDX,IDX,Q,2020-Q1,104.7
BEL,QGDP,VOLIDX,IDX,Q,2020-Q2,92.5
BEL,QGDP,VOLIDX,IDX,Q,2020-Q3,103.5
BEL,QGDP,VOLIDX,IDX,Q,2020-Q4,103.3
BEL,QGDP,VOLIDX,IDX,Q,2021-Q1,104.6
BEL,QGDP,VOLIDX,IDX,Q,2021-Q2,106.4
BEL,QGDP,VOLIDX,IDX,Q,2021-Q3,108.3
CAN,QGDP,VOLIDX,IDX,Q,1961-Q1,17.7
CAN,QGDP,VOLIDX,IDX,Q,1961-Q2,18.2
CAN,QGDP,VOLIDX,IDX,Q,1961-Q3,18.6
CAN,QGDP,VOLIDX,IDX,Q,1961-Q4,18.9
CAN,QGDP,VOLIDX,IDX,Q,1962-Q1,19.4
CAN,QGDP,VOLIDX,IDX,Q,1962-Q2,19.5
CAN,QGDP,VOLIDX,IDX,Q,1962-Q3,19.8
CAN,QGDP,VOLIDX,IDX,Q,1962-Q4,20.2
CAN,QGDP,VOLIDX,IDX,Q,1963-Q1,20.3
CAN,QGDP,VOLIDX,IDX,Q,1963-Q2,20.6
CAN,QGDP,VOLIDX,IDX,Q,1963-Q3,20.8
CAN,QGDP,VOLIDX,IDX,Q,1963-Q4,21.4
CAN,QGDP,VOLIDX,IDX,Q,1964-Q1,22
CAN,QGDP,VOLIDX,IDX,Q,1964-Q2,22
CAN,QGDP,VOLIDX,IDX,Q,1964-Q3,22.3
CAN,QGDP,VOLIDX,IDX,Q,1964-Q4,22.4
CAN,QGDP,VOLIDX,IDX,Q,1965-Q1,23.1
CAN,QGDP,VOLIDX,IDX,Q,1965-Q2,23.3
CAN,QGDP,VOLIDX,IDX,Q,1965-Q3,23.6
CAN,QGDP,VOLIDX,IDX,Q,1965-Q4,24.2
CAN,QGDP,VOLIDX,IDX,Q,1966-Q1,24.7
CAN,QGDP,VOLIDX,IDX,Q,1966-Q2,25.2
CAN,QGDP,VOLIDX,IDX,Q,1966-Q3,25.2
CAN,QGDP,VOLIDX,IDX,Q,1966-Q4,25.5
CAN,QGDP,VOLIDX,IDX,Q,1967-Q1,25.4
CAN,QGDP,VOLIDX,IDX,Q,1967-Q2,26
CAN,QGDP,VOLIDX,IDX,Q,1967-Q3,26.1
